Team,Season,team_o_fgm,team_o_fga,team_o_ftm,team_o_fta,team_o_oreb,team_o_dreb,team_o_reb,team_o_asts,team_o_pf,team_o_stl,team_o_to,team_o_blk,team_o_3pm,team_o_pts,team_d_fgm,team_d_fga,team_d_ftm,team_d_fta,team_d_oreb,team_d_dreb,team_d_reb,team_d_asts,team_d_pf,team_d_stl,team_d_to,team_d_blk,team_d_3pm,team_d_pts,team_pace,prev_winrate,player_season_gp,player_season_minutes,player_season_pts,player_season_dreb,player_season_oreb,player_season_reb,player_season_asts,player_season_stl,player_season_blk,player_season_turnover,player_season_pf,player_season_fga,player_season_fgm,player_season_fta,player_season_ftm,player_season_tpa,player_season_tpm,player_career_gp,player_career_minutes,player_career_pts,player_career_dreb,player_career_oreb,player_career_reb,player_career_asts,player_career_stl,player_career_blk,player_career_turnover,player_career_pf,player_career_fga,player_career_fgm,player_career_fta,player_career_ftm,player_career_tpa,player_career_tpm,coach_season_win_rate,coach_career_win_rate,win_rate,Class
MIA,2000,2295,5013,1136,1544,712,2065,2777,1475,1491,454,987,414,367,6094,2173,5200,1186,1594,796,1841,2638,1217,1448,504,913,280,309,5842,89.3499335,0.647073170732,34,899,341,54,115,169,81,29,22,51,75,277,123,104,76,49,16,590,16909,6870,900,2256,3156,1476,549,363,956,1377,5477,2545,1946,1431,981,347,0.633399209486,0.654084798345,0.609756097561,6
MIA,2001,2834,6360,1384,1850,867,2527,3394,1780,1836,607,1153,414,462,7514,2741,6428,1425,1920,944,2434,3378,1501,1809,609,1179,398,384,7292,90.469711,0.621951219512,39,1058,458,59,129,188,100,39,25,71,100,393,173,129,97,44,14,474,13242,5792,651,1666,2318,1331,474,303,890,1178,4809,2185,1619,1196,646,224,0.609335038363,0.654084798345,0.439024390244,4
MIA,2002,2747,6320,1329,1791,857,2489,3347,1647,1785,590,1114,376,395,7219,2683,6270,1452,1972,904,2506,3410,1441,1765,609,1140,388,369,7188,89.082176,0.524390243902,43,1090,409,48,131,180,104,37,20,62,111,361,158,95,74,54,19,334,8479,3296,368,1029,1397,736,303,155,474,815,2831,1244,812,625,516,182,0.513629842181,0.654084798345,0.30487804878,3
MIA,2003,2744,6449,1264,1698,925,2504,3429,1582,1851,569,1125,386,330,7083,2689,6243,1581,2128,883,2535,3418,1471,1689,623,1095,395,392,7353,89.3798065,0.371951219512,42,995,357,53,142,195,73,27,24,56,99,314,135,88,68,53,18,345,9068,3494,479,1249,1729,745,291,189,541,892,2883,1303,990,734,441,152,0,0.505263157895,0.512195121951,5
MIL,1985,3498,7113,1808,2413,1195,2369,3564,2138,2203,665,1398,487,74,8878,3210,7002,1944,2594,1244,2264,3508,1931,2098,647,1483,354,61,8426,101.300195,0.664634146341,41,934,429,63,103,167,92,31,22,65,107,337,168,119,90,8,2,548,11768,5449,727,1380,2107,1086,412,278,783,1303,4388,2123,1486,1130,227,73,0.640362811791,0.563627950023,0.69512195122,6
MIL,1986,3582,7283,1968,2587,1222,2386,3609,2161,2224,747,1375,473,107,9240,3250,7007,2000,2687,1202,2309,3511,1928,2121,637,1596,393,88,8588,103.69982,0.707317073171,38,935,440,51,102,154,116,37,16,62,94,348,168,122,96,20,6,537,12701,5876,661,1454,2115,1511,496,211,859,1267,4798,2270,1551,1233,309,102,0.677777777778,0.563627950023,0.609756097561,6
MIL,1987,3529,7296,2008,2625,1154,2371,3525,2101,2195,825,1314,426,155,9221,3266,6974,2048,2735,1180,2401,3581,1983,2081,646,1591,428,108,8690,103.955715,0.65243902439,42,1035,471,58,111,169,131,44,17,68,106,375,178,137,106,27,8,547,13081,5877,709,1546,2255,1551,530,219,876,1322,4797,2260,1602,1258,311,98,0,0.539653600729,0.512195121951,5
MIL,1988,3411,7180,1892,2456,1118,2328,3446,2119,2084,758,1267,386,159,8874,3295,6984,1974,2603,1181,2438,3620,2074,1988,640,1448,454,126,8692,101.582195,0.560975609756,38,957,427,59,110,169,111,33,17,61,103,339,164,125,97,8,1,623,15032,6770,843,1789,2632,1744,576,245,1012,1524,5466,2608,1877,1478,256,75,0.505747126437,0.539653600729,0.59756097561,5
MIL,1989,3382,7123,1893,2373,1125,2303,3428,2132,1971,746,1290,351,156,8814,3322,6982,1835,2389,1133,2367,3500,2122,1943,664,1434,437,164,8644,100.72893,0.55487804878,34,834,366,53,99,153,88,33,18,56,88,294,141,102,78,17,5,594,13755,5802,726,1582,2309,1593,571,253,956,1453,4742,2256,1520,1181,347,108,0.545008394679,0.539653600729,0.536585365854,5
MIL,1990,3389,7156,1838,2327,1120,2259,3379,2058,2019,823,1310,324,194,8811,3296,6886,1914,2469,1126,2370,3496,2066,1907,696,1514,434,188,8695,101.116825,0.567073170732,42,1147,538,68,124,192,116,50,17,78,114,422,204,149,115,38,13,707,17561,8313,1010,2101,3111,1672,686,284,1187,1780,6437,3136,2307,1829,586,209,0.553762738437,0.539653600729,0.585365853659,5
MIL,1991,3358,7047,1759,2257,1093,2204,3297,2060,2059,860,1318,328,233,8709,3291,6823,1872,2441,1133,2360,3493,2023,1895,694,1518,452,185,8639,100.007427,0.560975609756,40,993,420,72,117,189,102,44,15,65,100,334,161,118,90,23,7,592,13446,5693,736,1537,2274,1367,580,204,908,1430,4598,2199,1440,1091,556,203,0.543980848153,0.456393964544,0.378048780488,3
MIL,1992,3329,7082,1696,2172,1188,2167,3355,2046,1968,878,1335,323,314,8668,3367,6843,1696,2253,1139,2317,3456,2070,1846,717,1475,467,205,8636,98.854996,0.481707317073,43,960,431,70,117,187,69,38,22,64,102,342,166,116,89,23,7,490,10650,4484,572,1265,1838,992,437,219,747,1169,3588,1693,1243,942,445,155,0.602348606954,0.491926803014,0.341463414634,3
MIL,1993,3294,7070,1570,2092,1173,2142,3316,2051,1941,863,1356,355,341,8500,3374,6877,1730,2316,1219,2358,3578,2102,1795,751,1448,464,245,8723,98.5032465,0.359756097561,45,994,429,60,120,180,89,36,23,62,100,362,173,97,69,40,13,597,13075,5342,814,1728,2543,1034,424,328,842,1364,4422,2044,1443,1069,530,184,0.426545660805,0.491926803014,0.243902439024,2
MIL,1994,3156,6865,1537,2131,1088,2133,3221,2015,1899,831,1353,400,321,8170,3279,6734,1753,2360,1177,2446,3624,2089,1793,770,1446,438,277,8589,97.361088,0.292682926829,50,1069,441,57,93,151,127,49,17,68,98,364,166,124,90,56,17,607,13717,5619,745,1580,2326,1164,490,322,905,1399,4522,2102,1583,1174,691,240,0.292682926829,0.491926803014,0.414634146341,4
MIL,1995,3033,6696,1569,2220,1094,2170,3265,1841,1839,737,1368,383,412,8047,3251,6607,1600,2182,1050,2416,3466,2097,1875,769,1387,413,388,8492,95.8038405,0.329268292683,55,1390,577,80,154,234,136,47,27,95,137,481,221,160,111,64,21,583,14699,6652,881,1845,2727,1238,490,375,1053,1548,5494,2574,1844,1332,512,170,0.329268292683,0.491926803014,0.30487804878,3
MIL,1996,3028,6538,1510,2086,1018,2175,3193,1746,1900,628,1344,333,425,7991,3166,6505,1553,2137,1006,2321,3327,2021,1862,709,1285,390,502,8388,93.7201805,0.359756097561,47,1174,489,66,132,198,98,35,21,75,110,396,189,129,95,40,13,501,12356,5409,637,1364,2001,1010,383,230,812,1162,4412,2060,1437,1095,551,193,0.418604651163,0.461538461538,0.40243902439,4
MIL,1997,3000,6396,1486,2009,964,2213,3177,1682,1917,607,1290,327,340,7827,3041,6388,1598,2195,986,2281,3267,1880,1764,668,1206,382,441,8122,91.746399,0.353658536585,45,1152,478,58,141,199,99,39,25,71,104,387,180,122,95,57,20,532,13319,5701,718,1648,2366,1064,443,270,814,1253,4622,2163,1485,1173,557,200,0.40243902439,0.461538461538,0.439024390244,4
MIL,1998,2942,6351,1611,2135,995,2249,3244,1629,1903,682,1334,352,286,7783,2955,6337,1692,2295,988,2258,3246,1783,1792,726,1274,395,336,7939,92.245979,0.420731707317,51,1436,587,70,167,238,123,49,24,89,133,482,222,151,116,70,25,579,14331,6182,710,1800,2510,1324,501,238,896,1380,5093,2367,1509,1173,760,279,0.688367252544,0.575393848462,0.56,5
MIL,1999,2335,5108,1255,1661,802,1802,2605,1339,1528,587,1051,279,240,6166,2255,5032,1404,1881,829,1829,2658,1382,1414,582,1089,296,288,6203,91.1820255,0.499512195122,36,913,385,47,97,145,77,30,16,56,91,314,145,98,76,48,18,625,15883,7115,746,1853,2600,1421,536,277,1004,1579,5834,2726,1654,1284,1038,385,0.617411812961,0.575393848462,0.512195121951,5
MIL,2000,2463,5322,1202,1568,793,1871,2664,1441,1581,556,974,292,312,6441,2316,5195,1357,1805,847,1883,2729,1502,1445,518,1066,269,401,6391,92.359722,0.536097560976,30,857,353,48,96,144,73,29,15,52,84,294,134,85,64,51,19,550,13861,5915,688,1699,2388,1245,502,273,852,1402,4949,2232,1447,1108,964,350,0.517024506615,0.575393848462,0.634146341463,6
MIL,2001,3143,6812,1516,1928,995,2436,3432,1848,1974,671,1156,384,478,8279,2972,6635,1682,2213,1025,2429,3454,1935,1824,614,1259,347,485,8112,94.6716005,0.573170731707,38,1034,429,59,123,183,101,31,17,62,96,344,159,113,88,60,23,552,14128,5893,637,1803,2441,1406,440,230,893,1331,4781,2184,1537,1181,938,342,0.562873563218,0.575393848462,0.5,5
MIL,2002,3076,6687,1397,1820,908,2528,3436,1845,1858,634,1097,387,577,8128,2964,6736,1584,2076,1032,2464,3496,1883,1709,595,1104,355,466,7978,93.072533,0.567073170732,49,1391,580,66,164,231,155,41,21,77,112,470,216,143,111,92,35,499,14119,6021,620,1727,2348,1654,486,210,859,1202,4870,2253,1585,1200,887,314,0.56,0.575393848462,0.512195121951,5
MIL,2003,3043,6623,1402,1839,858,2462,3320,1835,1803,609,1054,366,589,8077,3029,6744,1531,2040,1036,2489,3525,1888,1663,571,1055,341,486,8076,92.406666,0.506097560976,41,907,353,49,112,162,67,28,18,48,90,295,132,79,59,75,28,365,9170,3767,438,1180,1619,824,292,175,536,841,3164,1406,965,737,601,215,0,0.48275862069,0.5,5
MIN,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,584,245,43,67,111,39,17,16,36,70,205,99,66,46,4,0,508,10940,4310,611,1183,1794,915,360,219,625,1167,3652,1697,1136,838,256,78,0,0.302325581395,0,0
MIN,1990,3067,6876,1596,2137,1196,2053,3249,1844,1901,789,1197,344,73,7803,3081,6391,1859,2420,1050,2322,3372,1880,1748,578,1366,489,129,8150,94.217224,0.268292682927,50,1124,442,74,118,193,103,45,19,58,116,383,176,112,83,24,7,497,10691,4007,598,1124,1723,919,366,181,552,1125,3484,1592,1005,746,251,76,0.268292682927,0.302325581395,0.353658536585,3
MIN,1991,3166,7076,1563,2109,1235,2083,3318,1864,1882,750,1129,392,90,7986,3200,6584,1769,2319,1072,2350,3422,2011,1720,545,1302,500,150,8320,95.088619,0.310975609756,66,1761,717,105,185,291,163,63,36,93,163,628,286,182,137,28,7,537,11862,4572,667,1339,2006,982,379,265,651,1232,3965,1822,1135,861,224,67,0.620689655172,0.413427561837,0.182926829268,1
MIN,1992,3315,7309,1455,1969,1221,2140,3361,1955,1865,665,1109,483,117,8203,3386,6947,1709,2278,1202,2456,3659,2115,1683,586,1226,542,171,8653,96.9267805,0.268292682927,43,968,416,56,103,159,101,36,21,61,103,340,162,106,81,30,10,427,10062,4156,545,1268,1814,837,286,255,650,1073,3451,1614,1060,825,306,101,0.182926829268,0.335378276033,0.231707317073,2
MIN,1993,3204,6935,1586,2052,1053,2186,3239,2013,1947,634,1289,490,146,8141,3388,6965,1784,2375,1216,2432,3649,2116,1775,697,1223,534,189,8749,97.250004,0.207317073171,52,1287,545,68,138,206,142,44,23,89,128,438,207,150,118,38,12,422,10350,4432,537,1277,1815,876,288,219,706,1055,3676,1705,1129,887,392,133,0.245283018868,0.257328990228,0.243902439024,2
MIN,1994,3014,6532,1785,2275,965,2273,3238,1984,2022,624,1450,447,174,7988,3283,6844,1806,2432,1112,2313,3425,2126,1865,779,1197,521,217,8591,96.806992,0.237804878049,54,1399,593,79,176,256,148,50,25,106,135,482,223,182,139,28,7,489,11249,4450,586,1395,1982,1104,377,212,761,1156,3735,1680,1207,940,453,148,0,0.263636363636,0.256097560976,2
MIN,1995,2888,6377,1800,2329,936,2216,3153,1873,2045,604,1439,421,250,7828,3166,6691,1801,2471,1135,2300,3436,2088,1918,763,1243,530,347,8481,95.437588,0.25,53,1466,626,71,161,233,155,49,31,106,137,505,231,181,142,63,21,566,14465,6122,686,1814,2500,1683,524,315,978,1336,4957,2288,1701,1355,569,190,0.256097560976,0.406715862582,0.317073170732,3
MIN,1996,2883,6350,1810,2334,934,2180,3114,1823,2034,629,1413,441,298,7875,3087,6547,1790,2429,1102,2311,3413,2017,1961,714,1333,505,499,8463,94.9067,0.286585365854,49,1163,447,56,131,187,107,40,23,73,116,374,168,118,88,66,21,543,14079,6130,641,1758,2399,1728,493,278,903,1178,5063,2316,1611,1254,715,241,0.322580645161,0.549795361528,0.487804878049,4
MIN,1997,2955,6458,1717,2247,971,2286,3257,1870,1906,634,1334,519,325,7953,3015,6562,1703,2276,1052,2340,3393,1875,1884,689,1313,471,498,8233,94.4954795,0.40243902439,44,1049,409,54,122,177,94,34,25,63,104,340,154,111,83,50,17,545,13703,5919,624,1651,2275,1665,496,243,877,1221,4869,2234,1570,1216,677,233,0.396584440228,0.549795361528,0.548780487805,5
MIN,1998,3047,6640,1655,2216,1010,2365,3375,1971,1850,628,1190,492,337,8086,3010,6699,1647,2202,1092,2387,3480,1847,1846,631,1255,428,449,8117,94.4472505,0.518292682927,40,1094,451,52,117,170,105,36,21,62,90,391,171,108,83,72,25,449,11326,4898,537,1349,1887,1158,374,230,645,994,4204,1879,1161,903,666,235,0.505409060176,0.549795361528,0.5,5
MIN,1999,2497,5585,1261,1698,908,1910,2819,1643,1533,532,889,349,212,6468,2378,5341,1351,1845,853,1987,2840,1511,1440,486,1032,337,322,6430,94.667427,0.524390243902,28,767,299,49,95,145,67,27,19,41,67,267,118,74,56,17,5,546,13942,5874,741,1846,2587,1254,456,325,748,1249,5019,2304,1376,1079,529,185,0.510855683269,0.549795361528,0.609756097561,6
MIN,2000,2532,5618,1114,1456,885,1931,2816,1711,1549,524,890,358,185,6363,2302,5200,1349,1827,753,2001,2755,1425,1351,477,1034,303,296,6250,94.0831145,0.55487804878,31,724,291,39,83,122,71,23,15,40,68,255,115,66,49,35,11,505,12774,5414,632,1632,2264,1193,412,284,704,1161,4560,2074,1327,1026,669,238,0.537252368648,0.549795361528,0.573170731707,5
MIN,2001,3187,6890,1371,1753,1009,2470,3479,2144,1906,652,1122,450,285,8030,2950,6582,1605,2174,941,2472,3414,1785,1670,587,1206,350,365,7871,94.15691,0.591463414634,40,1002,414,50,120,170,113,33,20,59,91,359,163,94,73,40,13,492,12766,5490,636,1623,2260,1309,418,270,753,1126,4614,2106,1372,1081,547,195,0.575581395349,0.549795361528,0.609756097561,6
MIN,2002,3161,6879,1381,1745,1030,2516,3546,2038,1819,603,1087,441,359,8063,2969,6621,1509,2061,939,2415,3355,1844,1665,562,1108,382,421,7869,93.076641,0.591463414634,39,1013,418,58,132,191,95,29,21,59,88,360,163,100,77,38,13,503,13665,5898,714,1731,2445,1533,481,290,851,1141,5019,2301,1503,1129,484,165,0.573187414501,0.549795361528,0.621951219512,6
MIN,2003,3173,6848,1402,1790,1009,2588,3597,2031,1721,538,1080,430,346,8095,2983,6763,1423,1905,943,2385,3328,1863,1680,556,1050,402,480,7870,93.16843,0.615853658537,44,1227,508,57,157,215,124,34,25,72,98,432,195,117,92,67,24,452,11881,4853,518,1569,2087,1241,380,299,751,1041,4063,1854,1213,938,599,206,0.595254010695,0.549795361528,0.707317073171,7
NJN,1985,3630,7351,1686,2362,1227,2319,3546,2155,2127,793,1481,457,50,8997,3468,7007,1943,2564,1090,2356,3446,1944,2047,730,1585,384,63,8942,104.408875,0.530487804878,40,1044,486,69,118,187,121,44,21,80,113,400,192,135,98,15,3,618,16252,7476,1076,2170,3247,1669,631,351,1236,1721,6146,2967,1999,1482,227,59,0,0.357142857143,0.475609756098,4
NJN,1986,3597,7373,1720,2316,1208,2404,3612,2145,2070,760,1465,380,47,8962,3509,7082,1928,2538,1060,2387,3447,1997,1967,731,1509,371,87,9034,104.542445,0.493902439024,31,783,378,56,99,156,57,22,16,56,84,296,147,109,81,7,1,509,12300,5746,849,1664,2513,980,386,299,932,1366,4584,2263,1623,1182,135,37,0.458823529412,0.357142857143,0.292682926829,2
NJN,1987,3461,7192,1905,2501,1176,2446,3622,2059,2241,696,1596,371,94,8921,3461,7124,2180,2820,1082,2360,3443,1988,2064,798,1440,478,107,9209,105.37637,0.384146341463,44,1161,525,70,150,221,109,39,25,84,115,409,201,154,116,19,5,424,10603,4633,686,1341,2027,982,377,240,743,1028,3710,1822,1325,958,118,30,0.375753228121,0.342556487718,0.231707317073,2
NJN,1988,3291,6970,1841,2457,1122,2335,3457,1893,2197,685,1560,391,141,8564,3427,7021,2124,2718,1081,2406,3488,1975,2034,811,1395,544,124,9103,102.86807,0.262195121951,43,1094,520,76,142,218,89,37,31,84,113,424,204,144,105,24,7,439,11051,4714,814,1517,2331,909,404,297,788,1100,3844,1855,1314,936,230,68,0.25,0.401709401709,0.317073170732,3
NJN,1989,3270,7041,1667,2284,1139,2340,3480,1794,2004,750,1476,408,162,8370,3498,7040,1822,2352,1032,2468,3500,2063,1888,776,1404,503,144,8963,101.720475,0.274390243902,35,713,320,43,82,126,62,26,19,50,72,276,124,87,65,16,5,474,11824,4788,760,1531,2292,1122,443,305,759,1118,4109,1864,1268,923,427,136,0.546511627907,0.462714219546,0.207317073171,2
NJN,1990,3245,7320,1703,2305,1283,2371,3655,1634,1959,773,1404,456,163,8357,3481,7091,1827,2388,1087,2533,3620,2002,1860,756,1397,481,149,8940,102.189355,0.262195121951,49,1214,542,84,147,231,113,47,31,89,123,458,206,168,120,32,10,565,14027,5891,898,1824,2722,1451,527,384,970,1335,4969,2249,1589,1176,656,216,0.207317073171,0.462714219546,0.317073170732,3
NJN,1991,3234,7437,1706,2297,1381,2336,3717,1628,1953,761,1391,540,150,8324,3388,7113,1916,2492,1215,2558,3774,1804,1891,799,1435,509,138,8832,102.063885,0.262195121951,60,1405,584,115,189,304,115,55,51,98,138,532,227,166,117,46,12,558,13510,5473,830,1770,2600,1443,516,349,861,1237,4798,2095,1336,987,865,294,0.262195121951,0.462714219546,0.487804878049,4
NJN,1992,3392,7519,1564,2127,1456,2370,3826,1859,1894,742,1407,607,192,8541,3398,7190,1851,2405,1401,2291,3692,1763,1809,818,1397,512,148,8795,100.6431105,0.40243902439,39,918,391,66,113,179,88,32,27,65,88,337,154,103,74,24,7,540,13293,5539,841,1774,2615,1375,472,334,898,1321,4575,2155,1536,1119,342,109,0.581170754829,0.59367194005,0.524390243902,5
NJN,1993,3372,7332,1601,2133,1401,2449,3850,1904,1863,714,1373,570,189,8536,3326,7060,1720,2283,1308,2200,3508,1787,1801,793,1323,450,181,8554,98.6484145,0.506097560976,42,1062,497,70,127,197,101,41,25,78,89,414,192,135,104,29,8,680,17742,7261,1048,2337,3386,1466,606,443,1118,1649,6059,2753,2004,1530,674,224,0.545977011494,0.59367194005,0.548780487805,5
NJN,1994,3220,7099,1816,2376,1295,2531,3826,1886,1792,694,1275,551,189,8446,3248,7035,1589,2143,1122,2436,3558,1852,1891,747,1276,499,218,8304,98.2544785,0.536585365854,34,841,372,59,113,172,81,29,23,55,70,310,139,110,85,24,7,641,16695,6669,1021,2374,3396,1580,555,461,1124,1568,5581,2526,1877,1433,565,182,0,0.365853658537,0.365853658537,3
NJN,1995,3054,6926,1825,2400,1256,2562,3819,1892,1768,620,1248,562,318,8251,3224,7014,1504,2055,1099,2481,3580,1872,1906,724,1176,511,337,8290,96.518944,0.457317073171,45,1063,413,60,117,178,109,39,30,65,96,351,156,117,86,45,15,551,13856,5221,820,1767,2587,1317,491,365,844,1340,4461,2022,1412,1061,360,115,0.365853658537,0.365853658537,0.365853658537,3
NJN,1996,2910,6744,1711,2274,1281,2536,3817,1818,1862,585,1337,559,332,7863,3094,6764,1485,2033,1042,2395,3437,1851,1918,699,1187,478,491,8165,94.3135645,0.365853658537,38,892,371,59,110,169,75,27,19,60,99,303,139,105,77,47,15,505,11871,5048,692,1444,2137,1057,421,265,789,1214,4362,1963,1280,958,485,161,0,0.385026737968,0.317073170732,3
NJN,1997,2937,6920,1587,2137,1380,2439,3819,1739,1872,652,1332,526,367,7829,3053,6654,1552,2089,1046,2409,3456,1900,1852,670,1263,516,531,8189,94.3096965,0.341463414634,42,1007,402,73,127,200,77,31,20,62,93,337,151,110,80,52,18,572,14585,6346,920,1865,2786,1259,516,255,939,1350,5332,2457,1700,1250,547,181,0.317073170732,0.385026737968,0.524390243902,5
NJN,1998,3024,7009,1626,2191,1377,2256,3633,1705,1891,727,1235,397,397,8072,3058,6545,1640,2198,1072,2390,3462,1848,1901,645,1369,515,438,8194,94.5319865,0.420731707317,36,858,356,52,90,142,80,33,18,53,83,301,132,99,73,52,17,452,10935,4757,542,1258,1801,1194,399,196,719,993,3983,1785,1271,960,657,226,0.411477761836,0.371084797555,0.32,3
NJN,1999,2373,5544,1356,1801,1029,1787,2816,1304,1525,634,965,293,267,6369,2406,5187,1298,1754,851,1948,2800,1369,1553,505,1147,420,289,6399,94.032158,0.422195121951,39,983,390,42,85,128,93,41,17,55,90,340,144,107,82,58,19,575,14793,5975,726,1546,2272,1451,569,247,863,1305,4971,2260,1574,1186,786,267,0.433333333333,0.357142857143,0.378048780488,3
NJN,2000,2335,5521,1281,1646,877,1876,2753,1305,1523,605,934,333,351,6302,2460,5354,1223,1655,876,2119,2995,1412,1476,481,1089,397,295,6439,94.4613875,0.349024390244,41,893,368,48,100,149,77,31,20,52,90,313,136,105,81,42,13,450,10774,4467,444,1080,1524,1130,389,181,683,1005,3755,1676,1233,934,555,181,0,0.530487804878,0.317073170732,3
NJN,2001,2880,6716,1615,2093,974,2326,3300,1645,1947,684,1129,400,419,7794,3031,6596,1583,2121,1065,2639,3704,1848,1838,593,1312,495,398,8043,94.0934485,0.34756097561,49,1239,492,68,168,236,130,44,28,77,114,421,185,126,98,68,23,379,9726,3829,422,1240,1663,1050,369,173,591,811,3290,1437,972,739,625,215,0.317073170732,0.530487804878,0.634146341463,6
NJN,2002,2911,6683,1515,2026,974,2426,3400,1796,1858,682,1154,448,382,7720,2897,6560,1543,2060,1000,2569,3569,1701,1738,644,1250,481,418,7757,93.508289,0.475609756098,43,1139,414,74,143,217,116,39,32,70,106,351,154,115,86,57,18,468,12355,4535,626,1723,2350,1288,433,370,782,1107,3787,1684,1275,930,690,236,0.467360114778,0.530487804878,0.59756097561,5
NJN,2003,2974,6700,1532,2051,1015,2521,3536,1938,1753,716,1176,432,374,7854,2807,6564,1438,1915,965,2489,3454,1585,1772,681,1270,430,417,7470,93.538551,0.615853658537,38,929,370,58,102,161,88,32,20,56,84,312,139,99,74,53,17,418,10233,4184,447,1248,1696,1099,365,241,686,908,3458,1554,1153,854,621,220,0.617647058824,0.578969392635,0.573170731707,5
NOH,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,974,359,54,111,166,98,35,20,56,87,311,134,101,75,43,15,534,13958,5416,688,1623,2311,1501,538,287,865,1259,4627,2026,1542,1142,645,220,0.546344959388,0.463888888889,0,0
NOH,2003,2914,6695,1467,1910,1097,2475,3572,1807,1767,656,1151,394,404,7699,2857,6518,1474,1925,909,2368,3277,1630,1754,647,1159,427,338,7526,91.892624,0.573170731707,38,974,359,50,106,157,98,34,15,55,81,307,132,89,69,71,26,526,13758,5324,681,1506,2188,1379,503,227,831,1188,4474,1954,1447,1101,907,314,0,0,0.5,5
NYK,1985,3410,6969,1825,2430,1102,2166,3268,2020,2339,778,1522,313,49,8695,3294,6709,2079,2740,1132,2286,3418,2096,2117,694,1636,421,59,8727,102.005985,0.432926829268,59,1405,587,76,144,221,149,57,18,101,163,489,235,150,113,13,3,560,13744,6127,754,1760,2514,1247,456,335,981,1443,5053,2429,1611,1192,232,76,0.428256357032,0.458201058201,0.280487804878,2
NYK,1986,3337,7067,1620,2293,1098,2136,3234,1938,2305,734,1448,287,66,8360,3260,6702,2192,2875,1192,2494,3686,2075,2028,684,1609,445,67,8780,101.59404,0.286585365854,54,1440,615,76,140,216,158,51,25,100,149,512,248,152,112,16,5,517,12993,6153,714,1603,2317,1147,404,311,946,1330,4996,2444,1601,1189,229,75,0.286585365854,0.499851517243,0.292682926829,2
NYK,1987,3284,7028,1629,2299,1094,2166,3260,1909,2120,709,1429,352,103,8301,3346,6907,2015,2639,1248,2517,3766,2079,1984,731,1523,422,81,8788,101.0368,0.286585365854,50,1174,497,71,133,205,109,42,21,83,123,418,197,132,96,17,5,578,14160,6031,705,1648,2354,1544,479,279,999,1390,4948,2354,1565,1187,408,135,0,0.465882352941,0.463414634146,4
NYK,1988,3346,7127,1737,2334,1197,2178,3375,1976,2194,746,1469,420,152,8581,3351,6926,2052,2670,1243,2366,3609,2078,1959,733,1524,423,104,8858,101.5857,0.378048780488,42,1173,554,82,150,233,106,41,23,84,117,458,218,141,107,31,10,756,20306,8903,1060,2510,3631,2406,698,360,1410,1857,7252,3430,2410,1836,616,204,0.453488372093,0.465882352941,0.634146341463,6
NYK,1989,3532,7421,1764,2336,1304,2229,3533,2047,2207,844,1545,445,282,9111,3419,7034,2005,2598,1184,2305,3489,2148,1933,741,1659,440,133,8976,104.81732,0.548780487805,41,1067,483,68,115,184,129,45,22,76,103,393,188,120,91,44,14,753,20484,8733,977,2368,3346,2674,788,352,1419,1768,7054,3377,2329,1781,593,196,0,0.424657534247,0.548780487805,5
NYK,1990,3567,7350,1777,2357,1254,2345,3600,2111,1940,807,1492,469,311,9223,3566,7394,1716,2245,1231,2305,3536,2209,1883,748,1487,425,161,9010,104.33466,0.591463414634,37,900,401,62,106,168,103,34,22,63,82,324,158,98,73,35,12,710,19122,8159,926,2336,3262,2397,717,350,1299,1668,6687,3189,2005,1538,715,241,0.483522928115,0.469666651082,0.475609756098,4
NYK,1991,3371,6955,1714,2248,1120,2431,3551,2156,1796,676,1395,455,210,8667,3453,7296,1534,2001,1184,2310,3494,2062,1841,721,1263,393,177,8618,99.5762575,0.512195121951,35,980,448,66,137,203,90,26,25,70,83,359,177,114,87,18,5,703,20338,8678,1144,2893,4037,2155,619,413,1378,1746,6989,3359,2297,1733,686,227,0.736263736264,0.654084798345,0.621951219512,6
NYK,1992,3310,6884,1578,2098,1119,2462,3581,2151,1834,636,1310,400,193,8391,3246,6944,1568,2037,1066,2288,3355,1888,1808,696,1244,382,181,8241,96.807232,0.548780487805,46,1361,640,82,171,253,115,43,39,85,128,529,246,172,133,40,12,768,21776,9573,1138,2988,4126,2099,710,534,1440,2024,7809,3670,2592,1974,745,258,0.606382978723,0.654084798345,0.731707317073,7
NYK,1993,3260,6922,1610,2182,1167,2574,3742,2127,2008,657,1269,377,197,8328,2952,6674,1807,2377,1022,2283,3305,1718,1906,663,1304,390,204,7916,96.6172145,0.676829268293,44,1181,507,76,138,215,115,40,24,73,115,422,194,140,104,40,13,725,20596,8940,1013,2633,3646,2161,723,458,1348,1865,7322,3435,2369,1793,795,276,0.658861592454,0.654084798345,0.69512195122,6
NYK,1994,3153,6816,1640,2206,1162,2601,3763,2096,2056,716,1328,378,254,8202,2802,6536,1816,2461,1023,2285,3308,1667,1953,667,1390,358,241,7663,96.328564,0.713414634146,43,1115,453,80,133,213,112,41,22,75,115,375,171,129,94,47,15,774,21126,8405,1034,2824,3858,2291,810,497,1399,2022,6902,3190,2255,1676,987,347,0.687445804027,0.654084798345,0.670731707317,6
